f_WORD,f_LENG,f_FREQ,f_FLAG
КРАТКОСТЬ,9,3,1
КРАТНОЕ,7,0,0
КРАТНОСТЬ,9,1,1
КРАФТ,5,0,0
КРАХ,4,11,1
КРАХМАЛ,7,3,1
КРАШЕНИЕ,8,1,0
КРАЮХА,6,1,1
КРЕАТИВ,7,1,1
КРЕАТИВНОСТЬ,12,1,0
КРЕАТУРА,8,0,0
КРЕВЕТКА,8,4,1
КРЕДИТ,6,58,1
КРЕДИТКА,8,1,1
КРЕДИТОВАНИЕ,12,13,1
КРЕДИТОР,8,22,1
КРЕДИТОСПОСОБНОСТЬ,18,1,0
КРЕДО,5,3,1
КРЕЗ,4,1,0
КРЕЙСЕР,7,5,1
КРЕМ,4,25,1
КРЕМАТОРИЙ,10,3,1
КРЕМАЦИЯ,8,1,1
КРЕМЕНЬ,7,1,1
КРЕМЛЕВКА,9,1,1
КРЕМНЕЗЕМ,9,1,0
КРЕМНИЙ,7,4,1
КРЕН,4,3,1
КРЕНДЕЛЬ,8,2,1
КРЕП,4,1,1
КРЕПДЕШИН,9,1,1
КРЕПЕЖ,6,1,1
КРЕПЛЕНИЕ,9,7,1
КРЕПОСТНИЧЕСТВО,15,1,1
КРЕПОСТНОЙ,10,2,1
КРЕПОСТЬ,8,29,1
КРЕПЫШ,6,2,1
КРЕПЬ,5,1,1
КРЕСЛИЦЕ,8,1,1
КРЕСЛО,6,94,1
КРЕСС,5,1,0
КРЕСТ,5,56,1
КРЕСТЕЦ,7,1,1
КРЕСТИК,7,6,1
КРЕСТИНЫ,8,1,1
КРЕСТИТЕЛЬ,10,3,1
КРЕСТНАЯ,8,1,1
КРЕСТНИК,8,1,1
КРЕСТНИЦА,9,1,1
КРЕСТНЫЙ,8,1,1
КРЕСТОВИНА,10,1,1
КРЕСТОНОСЕЦ,11,2,1
КРЕСТЬЯНИН,10,42,1
КРЕСТЬЯНКА,10,3,1
КРЕСТЬЯНСТВО,12,6,1
КРЕТИН,6,4,1
КРЕТИНИЗМ,9,0,0
КРЕТИНКА,8,0,0
КРЕЧЕТ,6,1,1
КРЕЩЕНИЕ,8,10,1
КРЕЩЕНЫЙ,8,1,1
КРИВАЯ,6,13,1
КРИВДА,6,1,0
КРИВИЗНА,8,2,1
КРИВИЧ,6,1,0
КРИВЛЯНИЕ,9,0,0
КРИВОЙ,6,1,0
КРИВОТОЛКИ,10,1,1
КРИЗ,4,1,1
КРИЗИС,6,53,1
КРИК,4,72,1
КРИКУН,6,1,1
КРИМИНАЛ,8,7,1
КРИМИНАЛИЗАЦИЯ,14,1,1
КРИМИНАЛИСТ,11,1,1
КРИМИНАЛИСТИКА,14,1,1
КРИМИНАЛИТЕТ,12,1,1
КРИНКА,6,1,1
КРИНОЛИН,8,1,1
КРИПТОГРАММА,12,0,0
КРИСТАЛЛ,8,16,1
КРИСТАЛЛИЗАТОР,14,1,0
КРИСТАЛЛИЗАЦИЯ,14,2,1
КРИСТАЛЛИК,10,1,1
КРИТЕРИЙ,8,47,1
КРИТИК,6,31,1
КРИТИКА,7,44,1
КРИТИЧНОСТЬ,11,1,0
КРИШНАИТ,8,2,1
КРОВ,4,4,1
КРОВАТКА,8,5,1
КРОВАТЬ,7,88,1
КРОВЕЛЬЩИК,10,0,0
КРОВИНКА,8,1,1
КРОВИЩА,7,1,1
КРОВЛЯ,6,8,1
КРОВОЖАДНОСТЬ,13,1,1
КРОВОИЗЛИЯНИЕ,13,2,1
КРОВООБРАЩЕНИЕ,14,3,1
КРОВОПИЙЦА,10,1,1
КРОВОПОДТЕК,11,1,1
КРОВОПОТЕРЯ,11,1,1
КРОВОПРОЛИТИЕ,13,3,1
КРОВОПУСКАНИЕ,13,1,1
КРОВОСМЕШЕНИЕ,13,0,0
КРОВОСНАБЖЕНИЕ,14,1,1
КРОВОСОС,8,1,0
КРОВОТЕЧЕНИЕ,12,4,1
КРОВОТОК,8,1,1
КРОВУШКА,8,1,1
КРОВЬ,5,188,1
КРОЙ,4,1,1
КРОКЕТ,6,1,1
КРОКОДИЛ,8,11,1
КРОКОДИЛЬЧИК,12,0,0
КРОКУС,6,1,1
КРОЛИК,6,12,1
КРОЛЬ,5,1,1
КРОМАНЬОНЕЦ,11,1,0
КРОМКА,6,10,1
КРОНА,5,13,1
КРОНШТЕЙН,9,2,1
КРОСС,5,2,1
КРОССВОРД,9,3,1
КРОССОВКА,9,3,1
КРОССОВОК,9,3,1
КРОТ,4,6,1
КРОТОСТЬ,8,2,1
КРОХА,5,4,1
КРОХОБОР,8,0,0
КРОШЕВО,7,1,1
КРОШЕЧКА,8,0,0
КРОШКА,6,14,1
КРУАССАН,8,1,1
КРУГ,4,157,1
КРУГЛЯК,7,1,1
КРУГЛЯШ,7,1,1
КРУГЛЯШОК,9,0,0
КРУГОВЕРТЬ,10,1,1
КРУГОВОРОТ,10,3,1
КРУГОЗОР,8,5,1
КРУГООБОРОТ,11,1,1
КРУЖАЛО,7,0,0
КРУЖЕВА,7,4,1
КРУЖЕВО,7,4,1
КРУЖЕНИЕ,8,1,1
КРУЖЕЧКА,8,1,1
КРУЖКА,6,26,1
КРУЖОК,6,20,1
КРУЖОЧЕК,8,3,1
КРУИЗ,5,3,1
КРУП,4,1,1
КРУПА,5,7,1
КРУПИНКА,8,3,1
КРУПИЦА,7,3,1
КРУПНОСТЬ,9,1,1
КРУПЬЕ,6,1,0
КРУТИЗНА,8,3,1
КРУТОСТЬ,8,1,1
КРУЧА,5,2,1
КРУЧЕНИЕ,8,1,1
КРУШЕНИЕ,8,8,1
КРУШИНА,7,0,0
КРЫЖОВНИК,9,2,1
КРЫЛАТКА,8,1,0
КРЫЛЕЧКО,8,4,1
КРЫЛО,5,68,1
КРЫЛЫШКО,8,6,1
КРЫЛЬЦО,7,36,1
КРЫНКА,6,1,1
КРЫСА,5,18,1
КРЫСЕНОК,8,0,0
КРЫСОЛОВ,8,1,0
КРЫША,5,85,1
КРЫШЕВАНИЕ,10,1,0
КРЫШЕЧКА,8,1,1
КРЫШКА,6,31,1
КРЭК,4,1,0
КРЮК,4,9,1
КРЮЧОК,6,18,1
КРЮЧОЧЕК,8,1,1
КРЮШОН,6,0,0
КРЯЖ,4,1,1
КРЯХТЕНИЕ,9,1,1
КРЯХТЕНЬЕ,9,0,0
КРЯШЕН,6,0,0
КСЕНДЗ,6,1,1
КСЕНОФОБИЯ,10,2,1
КСЕРОКОПИЯ,10,2,1
КСЕРОКС,7,2,1
КСИВА,5,1,1
КУБ,3,6,1
КУБАНЕЦ,7,1,1
КУБАНКА,7,1,1
КУБАРЬ,6,1,1
КУБАТУРА,8,0,0
КУБИЗМ,6,1,1
КУБИК,5,10,1
КУБИНЕЦ,7,1,1
КУБИНКА,7,1,1
КУБЛО,5,1,0
КУБОК,5,23,1
КУБОМЕТР,8,5,1
КУБРИК,6,4,1
КУБЫШКА,7,1,1
КУВАЛДА,7,2,1
КУВШИН,6,7,1
КУВШИНКА,8,2,1
КУВШИНЧИК,9,1,1
КУВЫРОК,7,2,1
КУДАХТАНЬЕ,10,0,0
КУДЕЛЬ,6,0,0
КУДЕСНИК,8,2,1
КУДРИ,5,6,1
КУДРЯШКА,8,2,1
КУЗЕН,5,3,1
КУЗИНА,6,4,1
КУЗНЕЦ,6,7,1
КУЗНЕЧИК,8,5,1
КУЗНИЦА,7,3,1
КУЗНЯ,5,1,1
КУЗОВ,5,22,1
КУКИШ,5,2,1
КУКЛА,5,25,1
КУКЛОВОД,8,1,1
КУКОЛКА,7,5,1
КУКОЛЬНИК,9,1,1
КУКУРУЗА,8,7,1
КУКУРУЗНИК,10,1,1
КУКУШКА,7,5,1
КУЛАК,5,63,1
КУЛАЧЕСТВО,10,1,1
КУЛАЧИЩЕ,8,1,1
КУЛАЧОК,7,5,1
КУЛЕБЯКА,8,1,1
КУЛЕК,5,3,1
КУЛЕЧЕК,7,1,1
КУЛЕШ,5,1,0
КУЛИ,4,1,0
КУЛИК,5,3,1
КУЛИНАР,7,1,1
КУЛИНАРИЯ,9,2,1
КУЛИСА,6,15,1
КУЛИЧ,5,1,1
КУЛИЧКИ,7,0,0
КУЛИЧОК,7,1,1
КУЛОН,5,2,1
КУЛУАРЫ,7,3,1
КУЛЬ,4,2,1
КУЛЬБИТ,7,1,1
КУЛЬМАН,7,1,1
КУЛЬМИНАЦИЯ,11,4,1
КУЛЬТ,5,18,1
КУЛЬТБРИГАДА,12,1,0
КУЛЬТИВАТОР,11,0,0
КУЛЬТИВИРОВАНИЕ,15,3,1
КУЛЬТУРА,8,230,1
КУЛЬТУРИСТ,10,1,1
КУЛЬТУРОЛОГ,11,1,1
КУЛЬТУРОЛОГИЯ,13,1,1
КУЛЬТУРТРЕГЕР,13,0,0
КУЛЬТЯ,6,1,1
КУМ,3,3,1
КУМА,4,1,1
КУМАЧ,5,1,1
КУМИР,5,12,1
КУМИРНЯ,7,0,0
КУМПОЛ,6,0,0
КУМЫС,5,1,1
КУНИЦА,6,1,1
КУНС,4,1,0
КУНСТКАМЕРА,11,1,1
КУПА,4,1,1
КУПАЛЬНИК,9,4,1
КУПАЛЬНЯ,8,1,1
КУПАЛЬЩИК,9,1,1
КУПАНИЕ,7,5,1
КУПАНЬЕ,7,1,1
КУПЕ,4,17,1
КУПЕЛЬ,6,1,1
КУПЕЦ,5,13,1
КУПЕЧЕСТВО,10,1,1
КУПИДОН,7,1,1
КУПИНА,6,1,0
КУПЛЕТ,6,5,1
КУПЛЕТИСТ,9,0,0
КУПЛЯ,5,1,1
КУПОЛ,5,17,1
КУПОН,5,3,1
КУПОРОС,7,1,1
КУПЧАЯ,6,1,0
КУПЧИХА,7,1,0
КУПЮРА,6,13,1
КУРА,4,2,1
КУРАГА,6,1,1
КУРАЖ,5,3,1
КУРАНТЫ,7,3,1
КУРАТОР,7,4,1
КУРВА,5,1,1
КУРГАН,6,5,1
КУРД,4,2,1
КУРЕВО,6,3,1
КУРЕНИЕ,7,8,1
КУРИЛКА,7,3,1
КУРИЛЬЩИК,9,3,1
КУРИРОВАНИЕ,11,0,0
КУРИЦА,6,33,1
КУРКУЛЬ,7,1,1
КУРОК,5,5,1
КУРОПАТКА,9,2,1
КУРОРТ,6,13,1
КУРОРТНИК,9,2,1
КУРОЧКА,7,3,1
КУРС,4,135,1
КУРСАНТ,7,14,1
КУРСИВ,6,3,1
КУРСИСТКА,9,1,1
КУРСОР,6,1,1
КУРТИЗАНКА,10,1,1
КУРТИНА,7,1,1
КУРТКА,6,41,1
КУРТОЧКА,8,5,1
КУРФЮРСТ,8,1,0
КУРЬЕЗ,6,3,1
КУРЬЕР,6,7,1
КУРЬЯ,5,1,1
КУРЯТИНА,8,1,1
КУРЯТНИК,8,3,1
КУС,3,1,1
КУСАЧКИ,7,1,1
КУСОК,5,77,1
КУСОЧЕК,7,36,1
КУСТ,4,61,1
КУСТАРНИК,9,15,1
КУСТАРЬ,7,1,1
КУСТИК,6,5,1
КУТЕЖ,5,1,1
КУТЕНОК,7,0,0
КУТЕРЬМА,8,1,1
КУТИКУЛА,8,1,0
КУТТЕР,6,1,0
КУТУЗКА,7,1,1
КУТЬЯ,5,1,1
КУТЮРЬЕ,7,1,1
КУХАРКА,7,3,1
КУХЛЯНКА,8,0,0
КУХНЯ,5,120,1
КУХОНЬКА,8,2,1
КУХТЫЛЬ,7,0,0
КУЧА,4,40,1
КУЧЕР,5,4,1
КУЧКА,5,10,1
КУЧНОСТЬ,8,0,0
КУШ,3,1,1
КУШАК,5,3,1
КУШАНЬЕ,7,2,1
КУШЕТКА,7,6,1
КУЩА,4,2,1
КЬЯНТИ,6,3,0
КЮВЕТ,5,3,1
КЮВЕТА,6,1,1
КЮРИ,4,1,1
ЛАБАЗ,5,1,1
ЛАБИРИНТ,8,9,1
ЛАБОРАНТ,8,3,1
ЛАБОРАНТКА,10,2,1
ЛАБОРАТОРИЯ,11,52,1
ЛАБРАДОР,8,0,0
ЛАБУДА,6,1,1
ЛАБУХ,5,1,1
ЛАВА,4,5,1
ЛАВАНДА,7,1,1
ЛАВАШ,5,1,1
ЛАВИНА,6,5,1
ЛАВКА,5,26,1
ЛАВОЧКА,7,13,1
ЛАВОЧНИК,8,2,1
ЛАВР,4,5,1
ЛАВРА,5,6,1
ЛАВЧОНКА,8,1,1
ЛАГ,3,1,1
ЛАГЕРНИК,8,2,1
ЛАГЕРЬ,6,89,1
ЛАГПУНКТ,8,1,0
ЛАГУНА,6,3,1
ЛАД,3,12,1
ЛАДА,4,6,1
ЛАДАН,5,3,1
ЛАДОНЬ,6,93,1
ЛАДОШИ,6,6,1
ЛАДОШКА,7,10,1
ЛАДЬЯ,5,4,1
ЛАЖА,4,1,1
ЛАЗ,3,4,1
ЛАЗАНИЕ,7,1,0
ЛАЗАНЬЕ,7,1,1
ЛАЗАРЕТ,7,3,1
ЛАЗЕЙКА,7,3,1
ЛАЗЕР,5,5,1
ЛАЗУРЬ,6,1,1
ЛАЗУТЧИК,8,2,1
ЛАЙ,3,7,1
ЛАЙКА,5,2,1
ЛАЙМ,4,1,1
ЛАЙНЕР,6,5,1
ЛАК,3,10,1
ЛАКЕЙ,5,5,1
ЛАКИРОВКА,9,1,1
ЛАКОМКА,7,0,0
ЛАКОМСТВО,9,3,1
ЛАКОНИЗМ,8,1,1
ЛАКОНИЧНОСТЬ,12,1,1
ЛАКТАЦИЯ,8,1,0
ЛАКУНА,6,1,1
ЛАМА,4,3,1
ЛАМИНАТ,7,1,0
ЛАМПА,5,34,1
ЛАМПАДА,7,2,1
ЛАМПАДКА,8,1,1
ЛАМПАС,6,2,1
ЛАМПОЧКА,8,22,1
ЛАНГУСТ,7,1,1
ЛАНДГРАФ,8,2,0
ЛАНДО,5,1,1
ЛАНДСКНЕХТ,10,1,0
ЛАНДШАФТ,8,12,1
ЛАНДЫШ,6,3,1
ЛАНЖЕРОН,8,0,0
ЛАНИТА,6,0,0
ЛАНЧ,4,2,1
ЛАНЬ,4,1,1
ЛАПА,4,40,1
ЛАПИЩА,6,1,1
ЛАПКА,5,10,1
ЛАПНИК,6,1,1
ЛАПОНЬКА,8,1,0
ЛАПОТЬ,6,7,1
ЛАПОЧКА,7,1,1
ЛАПТА,5,1,1
ЛАПУШКА,7,0,0
ЛАПЧАТКА,8,1,0
ЛАПША,5,5,1
ЛАРЕК,5,11,1
ЛАРЕЦ,5,2,1
ЛАРЧИК,6,1,1
ЛАРЬ,4,1,1
ЛАСКА,5,14,1
ЛАСКОВОСТЬ,10,1,1
ЛАССО,5,0,0
ЛАСТ,4,2,1
ЛАСТИК,6,1,1
ЛАСТОЧКА,8,6,1
ЛАТ,3,1,1
ЛАТИНИЦА,8,1,1
ЛАТИНОАМЕРИКАНЕЦ,16,1,1
ЛАТУНЬ,6,1,1
ЛАТЫ,4,2,1
ЛАТЫНЬ,6,5,1
ЛАТЫШ,5,3,1
ЛАТЫШКА,7,0,0
ЛАУРЕАТ,7,21,1
ЛАУРЕАТСТВО,11,0,0
ЛАФА,4,1,1
ЛАФЕТ,5,1,1
ЛАХТАК,6,0,0
ЛАХУДРА,7,1,0
ЛАЦКАН,6,3,1
ЛАЧУГА,6,1,1
ЛАЧУЖКА,7,0,0
ЛГУН,4,1,1
ЛГУНЬЯ,6,1,0
ЛЕБЕДА,6,2,1
ЛЕБЕДКА,7,3,1
ЛЕБЕДЬ,6,15,1
ЛЕВ,3,64,1
ЛЕВАК,5,1,1
ЛЕВИАФАН,8,1,1
ЛЕВИЗНА,7,1,1
ЛЕВИТ,5,1,1
ЛЕВКАС,6,1,0
ЛЕВО,4,1,1
ЛЕВОБЕРЕЖЬЕ,11,1,1
ЛЕВША,5,3,1
ЛЕВЫЙ,5,1,1
ЛЕГАВЫЙ,7,1,1
ЛЕГАЛИЗАЦИЯ,11,4,1
ЛЕГАЛЬНОСТЬ,11,0,0
ЛЕГАТ,5,0,0
ЛЕГЕНДА,7,36,1
ЛЕГИОН,6,8,1
ЛЕГИОНЕР,8,4,1
ЛЕГИРОВАНИЕ,11,1,1
ЛЕГИТИМАЦИЯ,11,1,1
ЛЕГИТИМИЗАЦИЯ,13,1,1
ЛЕГИТИМНОСТЬ,12,2,1
ЛЕГКОАТЛЕТ,10,1,1
ЛЕГКОВУШКА,10,2,1
ЛЕГКОЕ,6,20,1
ЛЕГКОМЫСЛИЕ,11,4,1
ЛЕГКОСТЬ,8,21,1
ЛЕГО,4,1,1
ЛЕД,3,63,1
ЛЕДЕНЕЦ,7,3,1
ЛЕДИ,4,10,1
ЛЕДНИК,6,5,1
ЛЕДОК,5,1,1
ЛЕДОКОЛ,7,3,1
ЛЕДОРУБ,7,1,1
ЛЕДОХОД,7,1,1
ЛЕДЫШКА,7,1,1
ЛЕЕР,4,1,1
ЛЕЖАК,5,1,1
ЛЕЖАНИЕ,7,1,1
ЛЕЖАНКА,7,2,1
ЛЕЖБИЩЕ,7,1,1
ЛЕЖКА,5,1,1
ЛЕЗВИЕ,6,11,1
ЛЕЗГИНКА,8,1,1
ЛЕЙ,3,1,1
ЛЕЙБЛ,5,2,1
ЛЕЙБОРИСТ,9,1,1
ЛЕЙКА,5,1,1
ЛЕЙКОЗ,6,2,1
ЛЕЙКОПЛАСТЫРЬ,13,1,1
ЛЕЙКОЦИТ,8,4,1
ЛЕЙТЕНАНТ,9,72,1
ЛЕЙТЕНАНТИК,11,1,1
ЛЕЙТМОТИВ,9,2,1
ЛЕКАЛО,6,2,1
ЛЕКАРСТВО,9,40,1
ЛЕКАРЬ,6,4,1
ЛЕКСЕМА,7,4,1
ЛЕКСИКА,7,5,1
ЛЕКСИКОН,8,4,1
ЛЕКТОР,6,4,1
ЛЕКЦИЯ,6,39,1
ЛЕМЕХ,5,1,1
ЛЕММА,5,1,0
ЛЕН,3,12,1
ЛЕНДРОВЕР,9,1,0
ЛЕНИВЕЦ,7,0,0
ЛЕНИНГРАДЕЦ,11,4,1
ЛЕНИНГРАДКА,11,2,1
ЛЕНИНЕЦ,7,1,1
ЛЕНИНИАНА,9,0,0
ЛЕНИНИЗМ,8,1,1
ЛЕНОК,5,1,0
ЛЕНОСТЬ,7,1,1
ЛЕНТА,5,36,1
ЛЕНТОЧКА,8,5,1
ЛЕНТЯЙ,6,3,1
ЛЕНЦА,5,1,1
ЛЕНЧ,4,1,1
ЛЕНЬ,4,8,1
ЛЕОПАРД,7,2,1
ЛЕПЕСТОК,8,10,1
ЛЕПЕТ,5,2,1
ЛЕПЕХА,6,0,0
ЛЕПЕШКА,7,6,1
ЛЕПКА,5,2,1
ЛЕПНИНА,7,2,1
ЛЕПТА,5,3,1
ЛЕС,3,212,1
ЛЕСА,4,1,1
ЛЕСБИЯНКА,9,2,1
ЛЕСЕНКА,7,5,1
ЛЕСИНА,6,1,1
ЛЕСИСТОСТЬ,10,1,0
ЛЕСКА,5,4,1
ЛЕСНИК,6,4,1
ЛЕСНИЧЕСТВО,11,4,1
ЛЕСНИЧИЙ,8,3,1
ЛЕСОВОД,7,2,1
ЛЕСОВОДСТВО,11,1,1
ЛЕСОВОЗ,7,1,0
ЛЕСОВОССТАНОВЛЕНИЕ,18,1,1
ЛЕСОЗАГОТОВИТЕЛЬ,16,1,0
ЛЕСОЗАГОТОВКА,13,2,1
ЛЕСОК,5,3,1
ЛЕСОМАТЕРИАЛ,12,1,1
ЛЕСОНАСАЖДЕНИЕ,14,1,1
ЛЕСОПАРК,8,1,1
ЛЕСОПИЛКА,9,1,1
ЛЕСОПОВАЛ,9,2,1
ЛЕСОПОЛОСА,10,1,1
ЛЕСОПОЛЬЗОВАНИЕ,15,3,1
ЛЕСОПОЛЬЗОВАТЕЛЬ,16,2,1
ЛЕСОПОСАДКА,11,1,1
ЛЕСОПРОМЫШЛЕННИК,16,1,1
ЛЕСОПУНКТ,9,1,0
ЛЕСОРАЗВЕДЕНИЕ,14,1,1
ЛЕСОРУБ,7,2,1
ЛЕСОСЕКА,8,3,1
ЛЕСОСТЕПЬ,9,1,1
ЛЕСОУПРАВЛЕНИЕ,14,0,0
ЛЕСОУСТРОЙСТВО,14,2,1
ЛЕСОЧЕК,7,1,1
ЛЕСПРОМХОЗ,10,2,1
ЛЕСТВИЦА,8,1,0
ЛЕСТНИЦА,8,83,1
ЛЕСТЬ,5,3,1
ЛЕСХОЗ,6,10,1
ЛЕТ,3,10,1
ЛЕТА,4,4,1
ЛЕТАЛЬНОСТЬ,11,1,1
ЛЕТНИК,6,1,1
ЛЕТО,4,135,1
ЛЕТОК,5,1,0
ЛЕТОПИСЕЦ,9,3,1
ЛЕТОПИСЬ,8,7,1
ЛЕТОСЧИСЛЕНИЕ,13,1,0
ЛЕТУН,5,1,1
ЛЕТУЧКА,7,1,1
ЛЕТЧИК,6,39,1
ЛЕТЧИЦА,7,0,0
ЛЕЧЕБНИЦА,9,2,1
ЛЕЧЕНИЕ,7,46,1
ЛЕШИЙ,5,6,1
ЛЕЩ,3,2,1
ЛЕЩИНА,6,1,1
ЛЖЕНАУКА,8,1,1
ЛЖЕПРОРОК,9,1,1
ЛЖЕЦ,4,2,1
ЛЖИВОСТЬ,8,1,1
ЛИАНА,5,4,1
ЛИБЕРАЛ,7,10,1
ЛИБЕРАЛИЗАЦИЯ,13,6,1
ЛИБЕРАЛИЗМ,10,7,1
ЛИБИДО,6,1,0
ЛИБРЕТТО,8,3,1
ЛИВЕНЬ,6,7,1
ЛИВЕР,5,1,1
ЛИВРЕЯ,6,1,1
ЛИГА,4,13,1
ЛИГАНД,6,1,0
ЛИГАТУРА,8,1,0
ЛИДЕР,5,92,1
ЛИДЕРСТВО,9,6,1
ЛИЗАТ,5,1,0
ЛИЗИНГ,6,8,1
ЛИЗИНГОДАТЕЛЬ,13,1,0
ЛИЗИНГОПОЛУЧАТЕЛЬ,17,1,0
ЛИК,3,13,1
ЛИКБЕЗ,6,2,1
ЛИКВИДАТОР,10,1,1
ЛИКВИДАЦИЯ,10,28,1
ЛИКВИДНОСТЬ,11,3,1
ЛИКЕР,5,3,1
ЛИКОВАНИЕ,9,6,1
ЛИЛЕЙНИК,8,1,0
ЛИЛИПУТ,7,3,1
ЛИЛИЯ,5,9,1
ЛИМАН,5,1,1
ЛИМИТ,5,6,1
ЛИМИТЧИК,8,0,0
ЛИМОН,5,12,1
ЛИМОНАД,7,3,1
ЛИМОНКА,7,1,1
ЛИМОНЧИК,8,1,1
ЛИМУЗИН,7,6,1
ЛИМФА,5,1,0
ЛИМФОДРЕНАЖ,11,1,0
ЛИМФОЦИТ,8,4,1
ЛИНГВИСТ,8,4,1
ЛИНГВИСТИКА,11,4,1
ЛИНЕЙКА,7,9,1
ЛИНЕЙНОСТЬ,10,1,1
ЛИНЗА,5,6,1
ЛИНИЯ,5,144,1
ЛИНКОР,6,1,1
ЛИНОЛЕУМ,8,3,1
ЛИНЬ,4,2,1
ЛИНЬКА,6,1,0
ЛИПА,4,12,1
ЛИПИД,5,2,1
ЛИПКА,5,1,1
ЛИПОСАКЦИЯ,10,1,0
ЛИПОСОМА,8,2,1
ЛИПУЧКА,7,1,1
ЛИРА,4,8,1
ЛИРИЗМ,6,1,1
ЛИРИК,5,2,1
ЛИРИКА,6,8,1
ЛИС,3,3,1
ЛИСА,4,9,1
ЛИСЕНОК,7,2,1
ЛИСИЦА,6,3,1
ЛИСИЧКА,7,2,1
ЛИСТ,4,128,1
ЛИСТВА,6,14,1
ЛИСТВЕННИЦА,11,4,1
ЛИСТВЕННИЧНИК,13,1,0
ЛИСТИК,6,5,1
ЛИСТИНГ,7,1,0
ЛИСТОВКА,8,9,1
ЛИСТОК,6,29,1
ЛИСТОПАД,8,1,1
ЛИСТОЧЕК,8,10,1
ЛИТАВРЫ,7,1,1
ЛИТВИН,6,1,0
ЛИТЕР,5,2,1
ЛИТЕРА,6,3,1
ЛИТЕРАТОР,9,19,1
ЛИТЕРАТУРА,10,156,1
ЛИТЕРАТУРНОСТЬ,14,0,0
ЛИТЕРАТУРОВЕД,13,5,1
ЛИТЕРАТУРОВЕДЕНИЕ,17,2,1
ЛИТИЙ,5,1,1
ЛИТИНСТИТУТ,11,2,1
ЛИТИЯ,5,0,0
ЛИТОБЪЕДИНЕНИЕ,14,1,0
ЛИТОВЕЦ,7,3,1
ЛИТОВКА,7,1,1
ЛИТОГРАФИЯ,10,1,1
ЛИТОСФЕРА,9,2,1
ЛИТР,4,17,1
ЛИТСОТРУДНИК,12,0,0
ЛИТУРГИЯ,8,10,1
ЛИТФОНД,7,2,1
ЛИТЬЕ,5,3,1
ЛИФ,3,1,1
ЛИФТ,4,32,1
ЛИФТЕР,6,1,1
ЛИФТЕРША,8,1,1
ЛИФТИНГ,7,1,1
ЛИФЧИК,6,5,1
ЛИХАЧ,5,1,1
ЛИХВА,5,3,1
ЛИХО,4,2,1
ЛИХОЛЕТЬЕ,9,1,1
ЛИХОРАДКА,9,11,1
ЛИХОСТЬ,7,1,1
ЛИЦЕДЕЙ,7,2,1
ЛИЦЕДЕЙСТВО,11,1,1
ЛИЦЕЗРЕНИЕ,10,1,1
ЛИЦЕИСТ,7,1,0
ЛИЦЕЙ,5,5,1
ЛИЦЕМЕР,7,1,1
ЛИЦЕМЕРИЕ,9,4,1
ЛИЦЕНЗИАР,9,1,0
ЛИЦЕНЗИАТ,9,1,0
ЛИЦЕНЗИРОВАНИЕ,14,7,1
ЛИЦЕНЗИЯ,8,30,1
ЛИЦО,4,878,1
ЛИЧИКО,6,8,1
ЛИЧИНА,6,2,1
ЛИЧИНКА,7,7,1
ЛИЧНОСТЬ,8,116,1
ЛИШАЙ,5,1,1
ЛИШАЙНИК,8,2,1
ЛИШЕК,5,2,1
ЛИШЕНЕЦ,7,1,1
ЛИШЕНИЕ,7,27,1
ЛИШНЕЕ,6,4,1
ЛОБ,3,79,1
ЛОББИ,5,2,1
ЛОББИЗМ,7,1,1
ЛОББИРОВАНИЕ,12,2,1
ЛОББИСТ,7,2,1
ЛОБЗИК,6,1,1
ЛОБИК,5,1,1
ЛОБИО,5,1,1
ЛОБОК,5,2,1
ЛОБОТРЯС,8,1,1
ЛОБСТЕР,7,1,0
ЛОВ,3,3,1
ЛОВЕЛАС,7,1,1
ЛОВЕЦ,5,2,1
ЛОВКАЧ,6,1,1
ЛОВКОСТЬ,8,5,1
ЛОВЛЯ,5,5,1
ЛОВУШКА,7,13,1
ЛОГ,3,2,1
ЛОГАРИФМ,8,1,1
ЛОГИК,5,1,1
ЛОГИКА,6,51,1
ЛОГИСТ,6,0,0
ЛОГИСТИКА,9,12,1
ЛОГИЧНОСТЬ,10,1,1
ЛОГОВО,6,3,1
ЛОГОПЕД,7,1,1
ЛОГОС,5,2,1
ЛОГОТИП,7,4,1
ЛОДЖИЯ,6,4,1
ЛОДКА,5,63,1
ЛОДОЧКА,7,3,1
ЛОДОЧНИК,8,2,1
ЛОДЧОНКА,8,1,1
ЛОДЫЖКА,7,2,1
ЛОДЫРЬ,6,2,1
ЛОЖА,4,14,1
ЛОЖБИНА,7,1,1
ЛОЖБИНКА,8,1,1
ЛОЖЕ,4,7,1
ЛОЖЕМЕНТ,8,1,0
ЛОЖЕЧКА,7,8,1
ЛОЖКА,5,41,1
ЛОЖНОСТЬ,8,1,1
ЛОЖЬ,4,31,1
ЛОЗА,4,3,1
ЛОЗУНГ,6,25,1
ЛОКАЛИЗАЦИЯ,11,4,1
ЛОКАТОР,7,4,1
ЛОКАУТ,6,0,0
ЛОКАЦИЯ,7,1,1
ЛОКОМОТИВ,9,14,1
ЛОКОН,5,3,1
ЛОКОТОК,7,2,1
ЛОКОТЬ,6,40,1
ЛОКУС,5,1,1
ЛОМ,3,9,1
ЛОМБАРД,7,2,1
ЛОМИК,5,1,1
ЛОМКА,5,3,1
ЛОМКОСТЬ,8,0,0
ЛОМОТА,6,1,1
