f_WORD,f_LENG,f_FREQ,f_FLAG
enjoins,7,0,0
enjoy,5,4222,1
enjoyable,9,99,1
enjoyably,9,0,0
enjoyed,7,926,1
enjoying,8,868,1
enjoyment,9,69,1
enjoyments,10,1,1
enjoys,6,150,1
enlarge,7,45,1
enlarged,8,54,1
enlargement,11,21,1
enlargements,12,4,1
enlarger,8,7,1
enlargers,9,0,0
enlarges,8,2,1
enlarging,9,8,1
enlighten,9,108,1
enlightened,11,87,1
enlightening,12,37,1
enlightenment,13,74,1
enlightens,10,2,1
enlist,6,80,1
enlisted,8,174,1
enlisting,9,19,1
enlistment,10,15,1
enlistments,11,2,1
enlists,7,5,1
enliven,7,1,1
enlivened,9,6,1
enlivening,10,0,0
enlivens,8,1,1
enmesh,6,1,1
enmeshed,8,2,1
enmeshes,8,0,0
enmeshing,9,0,0
enmities,8,0,0
enmity,6,16,1
ennoble,7,4,1
ennobled,8,5,1
ennobles,8,1,1
ennobling,9,4,1
ennui,5,19,1
enormities,10,0,0
enormity,8,13,1
enormous,8,526,1
enormously,10,0,0
enormousness,12,1,1
enough,6,25568,1
enquire,7,16,1
enquired,8,1,1
enquirer,8,35,1
enquirers,9,0,0
enquires,8,1,1
enquiries,9,12,1
enquiring,9,6,1
enquiringly,11,0,0
enquiry,7,9,1
enrage,6,14,1
enraged,7,35,1
enrages,7,2,1
enraging,8,2,1
enrapture,9,1,1
enraptured,10,8,1
enraptures,10,0,0
enrapturing,11,0,0
enrich,6,14,1
enriched,8,21,1
enriches,8,2,1
enriching,9,12,1
enrichment,10,7,1
enrol,5,7,1
enroll,6,34,1
enrolled,8,57,1
enrolling,9,10,1
enrollment,10,23,1
enrollments,11,0,0
enrolls,7,1,1
enrolment,9,7,1
enrolments,10,0,0
enrols,6,0,0
enroute,7,0,0
ensconce,8,0,0
ensconced,9,11,1
ensconces,9,0,0
ensconcing,10,0,0
ensemble,8,57,1
ensembles,9,3,1
enshrine,8,2,1
enshrined,9,8,1
enshrines,9,1,1
enshrining,10,0,0
enshroud,8,1,1
enshrouded,10,2,1
enshrouding,11,0,0
enshrouds,9,0,0
ensign,6,181,1
ensigns,7,5,1
enslave,7,34,1
enslaved,8,41,1
enslavement,11,9,1
enslaves,8,2,1
enslaving,9,7,1
ensnare,7,6,1
ensnared,8,2,1
ensnares,8,1,1
ensnaring,9,0,0
ensue,5,10,1
ensued,6,16,1
ensues,6,9,1
ensuing,7,10,1
ensure,6,253,1
ensured,7,16,1
ensures,7,12,1
ensuring,8,23,1
entail,6,29,1
entailed,8,6,1
entailing,9,1,1
entails,7,22,1
entangle,8,6,1
entangled,9,29,1
entanglement,12,8,1
entanglements,13,9,1
entangles,9,0,0
entangling,10,0,0
entente,7,1,1
ententes,8,0,0
enter,5,1516,1
entered,7,747,1
entering,8,588,1
enterprise,10,413,1
enterprises,11,110,1
enterprising,12,26,1
enters,6,194,1
entertain,9,313,1
entertained,11,117,1
entertainer,11,84,1
entertainers,12,37,1
entertaining,12,288,1
entertainingly,14,0,0
entertainment,13,640,1
entertainments,14,10,1
entertains,10,14,1
enthral,7,2,1
enthrall,8,0,0
enthralled,10,9,1
enthralling,11,7,1
enthralls,9,1,1
enthrals,8,0,0
enthrone,8,0,0
enthroned,9,4,1
enthronement,12,4,1
enthronements,13,0,0
enthrones,9,0,0
enthroning,10,0,0
enthuse,7,0,0
enthused,8,14,1
enthuses,8,1,1
enthusiasm,10,229,1
enthusiasms,11,9,1
enthusiast,10,29,1
enthusiastic,12,142,1
enthusiastically,16,0,0
enthusiasts,11,15,1
enthusing,9,0,0
entice,6,26,1
enticed,7,8,1
enticement,10,4,1
enticements,11,1,1
entices,7,2,1
enticing,8,26,1
enticingly,10,0,0
entire,6,4070,1
entirely,8,0,0
entirety,8,24,1
entities,8,30,1
entitle,7,22,1
entitled,8,586,1
entitlement,11,12,1
entitlements,12,0,0
entitles,8,28,1
entitling,9,0,0
entity,6,86,1
entomb,6,5,1
entombed,8,14,1
entombing,9,1,1
entombs,7,0,0
entomological,13,4,1
entomologist,12,19,1
entomologists,13,1,1
entomology,10,12,1
entourage,9,69,1
entourages,10,0,0
entrails,8,45,1
entrance,8,800,1
entranced,9,6,1
entrances,9,58,1
entrancing,10,12,1
entrant,7,1,1
entrants,8,2,1
entrap,6,9,1
entrapment,10,43,1
entrapped,9,3,1
entrapping,10,1,1
entraps,7,0,0
entreat,7,21,1
entreated,9,1,1
entreaties,10,1,1
entreating,10,0,0
entreats,8,3,1
entreaty,8,2,1
entree,6,42,1
entrees,7,34,1
entrench,8,0,0
entrenched,10,9,1
entrenches,10,0,0
entrenching,11,0,0
entrenchment,12,0,0
entrepreneur,12,55,1
entrepreneurial,15,9,1
entrepreneurs,13,13,1
entrepreneurship,16,0,0
entries,7,60,1
entropy,7,11,1
entrust,7,37,1
entrusted,9,86,1
entrusting,10,10,1
entrusts,8,3,1
entry,5,620,1
entryphone,10,0,0
entryphones,11,0,0
entryway,8,8,1
entryways,9,3,1
entwine,7,8,1
entwined,8,20,1
entwines,8,0,0
entwining,9,1,1
enumerate,9,1,1
enumerated,10,1,1
enumerates,10,0,0
enumerating,11,0,0
enumeration,11,1,1
enumerations,12,0,0
enunciate,9,7,1
enunciated,10,1,1
enunciates,10,1,1
enunciating,11,3,1
enunciation,11,5,1
enunciations,12,0,0
envelop,7,4,1
envelope,8,513,1
enveloped,9,17,1
envelopes,9,73,1
enveloping,10,4,1
envelopment,11,0,0
envelops,8,4,1
enviable,8,11,1
enviably,8,0,0
envied,6,51,1
envies,6,10,1
envious,7,64,1
enviously,9,0,0
environment,11,652,1
environmental,13,167,1
environmentalism,16,3,1
environmentalist,16,13,1
environmentalists,17,15,1
environmentally,15,0,0
environments,12,32,1
environs,8,10,1
envisage,8,1,1
envisaged,9,5,1
envisages,9,0,0
envisaging,10,1,1
envision,8,27,1
envisioned,10,25,1
envisioning,11,4,1
envisions,9,3,1
envoy,5,44,1
envoys,6,10,1
envy,4,487,1
envying,7,12,1
enzymatic,9,3,1
enzyme,6,54,1
enzymes,7,47,1
eon,3,13,1
eons,4,44,1
epaulet,7,3,1
epaulets,8,17,1
epaulette,9,0,0
epaulettes,10,1,1
epee,4,0,0
epees,5,0,0
ephemera,8,2,1
ephemeral,9,10,1
epic,4,120,1
epicenter,9,16,1
epicenters,10,0,0
epicentre,9,4,1
epicentres,10,0,0
epics,5,3,1
epicure,7,2,1
epicurean,9,1,1
epicureans,10,1,1
epicures,8,2,1
epidemic,8,174,1
epidemics,9,10,1
epidemiological,15,2,1
epidemiologist,14,3,1
epidemiologists,15,1,1
epidemiology,12,7,1
epidermis,9,15,1
epidural,8,28,1
epidurals,9,1,1
epiglottis,10,6,1
epiglottises,12,0,0
epigram,7,3,1
epigrammatic,12,0,0
epigrams,8,1,1
epigraph,8,0,0
epigraphs,9,0,0
epilepsy,8,53,1
epileptic,9,61,1
epileptics,10,1,1
epilog,6,0,0
epilogs,7,0,0
epilogue,8,6,1
epilogues,9,0,0
epiphanies,10,4,1
epiphany,8,66,1
episcopal,9,10,1
episode,7,627,1
episodes,8,105,1
episodic,8,1,1
epistle,7,5,1
epistles,8,1,1
epistolary,10,0,0
epitaph,7,26,1
epitaphs,8,2,1
epithet,7,7,1
epithets,8,6,1
epitome,7,22,1
epitomes,8,0,0
epitomise,9,0,0
epitomised,10,1,1
epitomises,10,0,0
epitomising,11,0,0
epitomize,9,2,1
epitomized,10,1,1
epitomizes,10,3,1
epitomizing,11,0,0
epoch,5,7,1
epochs,6,0,0
eponymous,9,0,0
epoxied,7,0,0
epoxies,7,1,1
epoxy,5,9,1
epoxying,8,0,0
equable,7,0,0
equably,7,0,0
equal,5,682,1
equaled,7,10,1
equaling,8,0,0
equalisation,12,0,0
equalise,8,0,0
equalised,9,1,1
equaliser,9,4,1
equalisers,10,0,0
equalises,9,0,0
equalising,10,0,0
equality,8,97,1
equalization,12,3,1
equalize,8,10,1
equalized,9,4,1
equalizer,9,21,1
equalizers,10,0,0
equalizes,9,1,1
equalizing,10,4,1
equalled,8,2,1
equalling,9,1,1
equally,7,0,0
equals,6,234,1
equanimity,10,3,1
equate,6,20,1
equated,7,5,1
equates,7,1,1
equating,8,3,1
equation,8,178,1
equations,9,50,1
equator,7,31,1
equatorial,10,17,1
equerries,9,0,0
equerry,7,1,1
equestrian,10,20,1
equestrians,11,0,0
equidistant,11,7,1
equilateral,11,2,1
equilibria,10,0,0
equilibrium,11,46,1
equilibriums,12,0,0
equine,6,7,1
equinox,7,19,1
equinoxes,9,0,0
equip,5,17,1
equipment,9,1298,1
equipped,8,217,1
equipping,9,3,1
equips,6,19,1
equitable,9,18,1
equitably,9,0,0
equities,8,3,1
equity,6,67,1
equivalence,11,0,0
equivalences,12,0,0
equivalency,11,11,1
equivalent,10,134,1
equivalently,12,0,0
equivalents,11,2,1
equivocal,9,8,1
equivocally,11,0,0
equivocate,10,5,1
equivocated,11,0,0
equivocates,11,0,0
equivocating,12,2,1
equivocation,12,5,1
equivocations,13,1,1
era,3,291,1
eradicate,9,27,1
eradicated,10,17,1
eradicates,10,0,0
eradicating,11,8,1
eradication,11,15,1
eras,4,21,1
erase,5,317,1
erased,6,199,1
eraser,6,51,1
erasers,7,17,1
erases,6,17,1
erasing,7,35,1
erasure,7,3,1
erasures,8,4,1
ere,3,120,1
erect,5,60,1
erected,7,25,1
erectile,8,24,1
erecting,8,5,1
erection,8,111,1
erections,9,13,1
erects,6,0,0
ergative,8,0,0
ergo,4,43,1
ergonomic,9,5,1
ergonomically,13,0,0
ergonomics,10,0,0
ermine,6,35,1
ermines,7,1,1
erode,5,6,1
eroded,6,12,1
erodes,6,0,0
eroding,7,19,1
erogenous,9,17,1
erosion,7,28,1
erotic,6,200,1
erotica,7,28,1
erotically,10,0,0
eroticism,9,8,1
err,3,77,1
errand,6,204,1
errands,7,195,1
errant,6,25,1
errata,6,0,0
erratic,7,85,1
erratically,11,0,0
erratum,7,1,1
erred,5,7,1
erring,6,2,1
erroneous,9,27,1
erroneously,11,0,0
error,5,473,1
errors,6,87,1
errs,4,3,1
ersatz,6,7,1
erstwhile,9,5,1
erudite,7,3,1
erudition,9,3,1
erupt,5,20,1
erupted,7,25,1
erupting,8,13,1
eruption,8,20,1
eruptions,9,11,1
erupts,6,13,1
escalate,8,36,1
escalated,9,40,1
escalates,9,10,1
escalating,10,31,1
escalation,10,20,1
escalations,11,1,1
escalator,9,66,1
escalators,10,9,1
escalope,8,1,1
escalopes,9,1,1
escapade,8,18,1
escapades,9,17,1
escape,6,2258,1
escaped,7,991,1
escapee,7,11,1
escapees,8,6,1
escapes,7,131,1
escaping,8,162,1
escapism,8,5,1
escapist,8,7,1
escapologist,12,0,0
escapologists,13,0,0
escarpment,10,22,1
escarpments,11,0,0
eschew,6,1,1
eschewed,8,1,1
eschewing,9,2,1
eschews,7,2,1
escort,6,749,1
escorted,8,83,1
escorting,9,48,1
escorts,7,64,1
escrow,6,79,1
esophagi,8,1,1
esophagus,9,36,1
esophaguses,11,0,0
esoteric,8,19,1
espadrille,10,0,0
espadrilles,11,1,1
especial,8,7,1
especially,10,0,0
espied,6,0,0
espies,6,0,0
espionage,9,87,1
esplanade,9,16,1
esplanades,10,0,0
espousal,8,0,0
espouse,7,2,1
espoused,8,2,1
espouses,8,1,1
espousing,9,4,1
espresso,8,105,1
espressos,9,7,1
espy,4,2,1
espying,7,0,0
esquire,7,50,1
essay,5,313,1
essayed,7,0,0
essaying,8,0,0
essayist,8,0,0
essayists,9,0,0
essays,6,55,1
essence,7,287,1
essences,8,6,1
essential,9,247,1
essentially,11,0,0
essentials,10,39,1
establish,9,323,1
established,11,415,1
establishes,11,11,1
establishing,12,73,1
establishment,13,210,1
establishments,14,14,1
estate,6,1076,1
estates,7,68,1
esteem,6,86,1
esteemed,8,75,1
esteeming,9,0,0
esteems,7,2,1
esthete,7,0,0
esthetes,8,0,0
esthetic,8,2,1
esthetically,12,0,0
esthetics,9,0,0
estimable,9,2,1
estimate,8,243,1
estimated,9,142,1
estimates,9,90,1
estimating,10,15,1
estimation,10,25,1
estimations,11,2,1
estranged,9,21,1
estrangement,12,10,1
estrangements,13,1,1
estrogen,8,26,1
estuaries,9,0,0
estuary,7,5,1
etailer,7,0,0
etailers,8,0,0
etailing,8,0,0
etch,4,10,1
etched,6,26,1
etcher,6,2,1
etchers,7,0,0
etches,6,0,0
etching,7,11,1
etchings,8,10,1
eternal,7,547,1
eternally,9,0,0
eternity,8,407,1
ethane,6,0,0
ethanol,7,15,1
ethene,6,0,0
ether,5,108,1
ethereal,8,19,1
ethic,5,53,1
ethical,7,139,1
ethically,9,0,0
ethics,6,273,1
ethnic,6,91,1
ethnically,10,0,0
ethnicity,9,11,1
ethnics,7,0,0
ethnocentric,12,1,1
ethnocentrism,13,0,0
ethnographer,12,0,0
ethnographers,13,0,0
ethnographic,12,2,1
ethnography,11,0,0
ethnology,9,0,0
ethos,5,7,1
etiolated,9,0,0
etiologies,10,0,0
etiology,8,4,1
etiquette,9,96,1
etymological,12,1,1
etymologies,11,0,0
etymologist,11,0,0
etymologists,12,0,0
etymology,9,7,1
eucalypti,9,1,1
eucalyptus,10,25,1
eucalyptuses,12,0,0
eucharistic,11,0,0
eugenics,8,4,1
eulogies,8,12,1
eulogise,8,0,0
eulogised,9,0,0
eulogises,9,0,0
eulogising,10,0,0
eulogize,8,4,1
eulogized,9,3,1
eulogizes,9,0,0
eulogizing,10,2,1
eulogy,6,84,1
eunuch,6,65,1
eunuchs,7,20,1
euphemism,9,46,1
euphemisms,10,14,1
euphemistic,11,1,1
euphemistically,15,0,0
euphonious,10,3,1
euphonium,9,0,0
euphoniums,10,0,0
euphoria,8,25,1
euphoric,8,21,1
euphorically,12,0,0
eureka,6,0,0
euro,4,31,1
euroland,8,0,0
euros,5,37,1
eurozone,8,0,0
euthanasia,10,23,1
evacuate,8,286,1
evacuated,9,107,1
evacuates,9,2,1
evacuating,10,60,1
evacuation,10,169,1
evacuations,11,4,1
evacuee,7,0,0
evacuees,8,5,1
evade,5,45,1
evaded,6,12,1
evades,6,3,1
evading,7,32,1
evaluate,8,88,1
evaluated,9,31,1
evaluates,9,2,1
evaluating,10,20,1
evaluation,10,225,1
evaluations,11,34,1
evaluative,10,0,0
evanescence,11,1,1
evanescent,10,0,0
evangelical,11,11,1
evangelicalism,14,0,0
evangelicals,12,1,1
evangelise,10,1,1
evangelised,11,1,1
evangelises,11,0,0
evangelising,12,0,0
evangelism,10,4,1
evangelist,10,6,1
evangelistic,12,1,1
evangelists,11,3,1
evangelize,10,0,0
evangelized,11,0,0
evangelizes,11,0,0
evangelizing,12,0,0
evaporate,9,24,1
evaporated,10,24,1
evaporates,10,9,1
evaporating,11,16,1
evaporation,11,2,1
evasion,7,59,1
evasions,8,7,1
evasive,7,92,1
evasively,9,0,0
evasiveness,11,3,1
eve,3,1437,1
even,4,44672,1
evened,6,9,1
evenhanded,10,1,1
evening,7,6155,1
evenings,8,132,1
evenly,6,0,0
evenness,8,0,0
evens,5,27,1
evensong,8,4,1
event,5,1345,1
eventful,8,18,1
events,6,860,1
eventual,8,22,1
eventualities,13,6,1
eventuality,11,9,1
eventually,10,0,0
ever,4,36170,1
evergreen,9,10,1
evergreens,10,2,1
everlasting,11,130,1
evermore,8,34,1
every,5,28007,1
everybody,9,0,0
everyday,8,555,1
everyone,8,0,0
everyplace,10,19,1
everything,10,0,0
everywhere,10,2641,1
eves,4,3,1
evict,5,36,1
evicted,7,72,1
evicting,8,12,1
eviction,8,43,1
evictions,9,1,1
evicts,6,2,1
evidence,8,4335,1
evidenced,9,13,1
evidences,9,16,1
evidencing,10,0,0
evident,7,68,1
evidently,9,0,0
evil,4,3731,1
evildoer,8,3,1
evildoers,9,21,1
evilly,6,0,0
evils,5,72,1
evince,6,0,0
evinced,7,3,1
evinces,7,1,1
evincing,8,2,1
eviscerate,10,11,1
eviscerated,11,18,1
eviscerates,11,2,1
eviscerating,12,5,1
evocation,9,4,1
evocations,10,0,0
evocative,9,14,1
evoke,5,15,1
evoked,6,5,1
evokes,6,13,1
evoking,7,3,1
evolution,9,272,1
evolutionary,12,60,1
evolutionist,12,2,1
evolutionists,13,0,0
evolve,6,83,1
evolved,7,161,1
evolves,7,8,1
evolving,8,58,1
ewe,3,16,1
ewer,4,0,0
ewers,5,0,0
ewes,4,2,1
eww,3,0,0
exacerbate,10,7,1
exacerbated,11,9,1
exacerbates,11,2,1
exacerbating,12,2,1
exacerbation,12,2,1
exact,5,1154,1
exacted,7,9,1
exacting,8,23,1
exactitude,10,1,1
exactly,7,0,0
exactness,9,1,1
exacts,6,4,1
exaggerate,10,99,1
exaggerated,11,64,1
exaggeratedly,13,0,0
exaggerates,11,12,1
exaggerating,12,109,1
exaggeration,12,47,1
exaggerations,13,3,1
exalt,5,10,1
exaltation,10,3,1
exalted,7,35,1
exalting,8,8,1
exalts,6,3,1
exam,4,684,1
examination,11,281,1
examinations,12,33,1
examine,7,504,1
examined,8,275,1
examiner,8,130,1
examiners,9,11,1
examines,8,18,1
examining,9,96,1
example,7,1527,1
examples,8,97,1
exams,5,145,1
exasperate,10,2,1
exasperated,11,8,1
exasperatedly,13,0,0
exasperates,11,0,0
exasperating,12,12,1
exasperation,12,1,1
excavate,8,10,1
excavated,9,14,1
excavates,9,0,0
excavating,10,11,1
excavation,10,32,1
excavations,11,5,1
excavator,9,4,1
excavators,10,1,1
exceed,6,64,1
exceeded,8,63,1
exceeding,9,32,1
exceedingly,11,0,0
exceeds,7,37,1
excel,5,37,1
excelled,8,19,1
excellence,10,134,1
excellent,9,2688,1
excellently,11,0,0
excelling,9,4,1
excels,6,10,1
except,6,0,0
excepted,8,14,1
excepting,9,16,1
exception,9,409,1
exceptionable,13,0,0
exceptional,11,149,1
exceptionally,13,0,0
exceptions,10,146,1
excepts,7,1,1
excerpt,7,5,1
excerpted,9,0,0
excerpting,10,0,0
excerpts,8,10,1
excess,6,156,1
excesses,8,15,1
excessive,9,124,1
excessively,11,0,0
exchange,8,1031,1
exchangeable,12,0,0
exchanged,9,107,1
exchanges,9,24,1
exchanging,10,57,1
excise,6,8,1
excised,7,5,1
excises,7,0,0
excising,8,2,1
excision,8,1,1
excisions,9,0,0
excitability,12,2,1
excitable,9,24,1
excite,6,109,1
excited,7,2479,1
excitedly,9,0,0
excitement,10,628,1
excitements,11,2,1
excites,7,60,1
exciting,8,1776,1
excitingly,10,0,0
exclaim,7,7,1
exclaimed,9,3,1
exclaiming,10,7,1
exclaims,8,4,1
exclamation,11,28,1
exclamations,12,0,0
exclamatory,11,1,1
exclude,7,51,1
excluded,8,59,1
excludes,8,14,1
excluding,9,26,1
exclusion,9,12,1
exclusions,10,2,1
exclusive,9,398,1
exclusively,11,0,0
exclusiveness,13,3,1
exclusives,10,5,1
exclusivity,11,11,1
excommunicate,13,5,1
excommunicated,14,19,1
excommunicates,14,0,0
excommunicating,15,1,1
excommunication,15,7,1
excommunications,16,0,0
excoriate,9,0,0
excoriated,10,1,1
excoriates,10,2,1
excoriating,11,0,0
excrement,9,62,1
excrescence,11,0,0
excrescences,12,0,0
excreta,7,1,1
excrete,7,2,1
excreted,8,4,1
excretes,8,4,1
excreting,9,2,1
excretion,9,6,1
excretions,10,2,1
excruciating,12,67,1
excruciatingly,14,0,0
exculpate,9,1,1
exculpated,10,0,0
exculpates,10,0,0
exculpating,11,0,0
excursion,9,34,1
excursions,10,8,1
excusable,9,7,1
excuse,6,18773,1
excused,7,202,1
excuses,7,441,1
excusing,8,19,1
exec,4,55,1
execrable,9,1,1
execs,5,13,1
execute,7,283,1
executed,8,381,1
executes,8,7,1
executing,9,39,1
execution,9,497,1
executioner,11,69,1
executioners,12,7,1
executions,10,57,1
executive,9,541,1
executives,10,128,1
executor,8,32,1
executors,9,2,1
exegeses,8,0,0
exegesis,8,0,0
exemplar,8,9,1
exemplars,9,2,1
exemplary,9,44,1
exemplification,15,0,0
exemplifications,16,0,0
exemplified,11,9,1
exemplifies,11,12,1
exemplify,9,3,1
exemplifying,12,1,1
exempt,6,37,1
exempted,8,9,1
exempting,9,0,0
exemption,9,20,1
exemptions,10,6,1
exempts,7,3,1
exercise,8,904,1
exercised,9,48,1
exercises,9,175,1
exercising,10,84,1
exert,5,34,1
exerted,7,10,1
exerting,8,6,1
exertion,8,15,1
exertions,9,1,1
exerts,6,7,1
exes,4,14,1
exfoliate,9,6,1
exfoliated,10,4,1
exfoliates,10,2,1
exfoliating,11,6,1
exfoliation,11,6,1
exhalation,10,3,1
exhalations,11,1,1
exhale,6,85,1
exhaled,7,2,1
exhales,7,62,1
exhaling,8,8,1
exhaust,7,109,1
exhausted,9,655,1
exhausting,10,111,1
exhaustion,10,82,1
exhaustive,10,28,1
exhaustively,12,0,0
exhausts,8,6,1
exhibit,7,388,1
exhibited,9,42,1
exhibiting,10,27,1
exhibition,10,207,1
exhibitionism,13,6,1
exhibitionist,13,10,1
exhibitionists,14,1,1
exhibitions,11,6,1
exhibitor,9,2,1
exhibitors,10,7,1
exhibits,8,65,1
exhilarate,10,2,1
exhilarated,11,23,1
exhilarates,11,0,0
exhilarating,12,57,1
exhilaration,12,13,1
exhort,6,0,0
exhortation,11,2,1
exhortations,12,1,1
exhorted,8,0,0
exhorting,9,2,1
exhorts,7,0,0
exhumation,10,22,1
exhumations,11,1,1
exhume,6,24,1
exhumed,7,18,1
exhumes,7,0,0
exhuming,8,5,1
exigencies,10,1,1
exigency,8,0,0
exigent,7,5,1
exile,5,95,1
exiled,6,49,1
exiles,6,11,1
exiling,7,1,1
exist,5,1477,1
existed,7,406,1
existence,9,596,1
existences,10,2,1
existent,8,3,1
existential,11,37,1
existentialism,14,10,1
existentialist,14,5,1
existentialists,15,1,1
existing,8,98,1
exists,6,575,1
exit,4,794,1
exited,6,38,1
exiting,7,48,1
exits,5,186,1
exodus,6,40,1
exoduses,8,0,0
exonerate,9,36,1
exonerated,10,22,1
exonerates,10,3,1
exonerating,11,8,1
exoneration,11,5,1
exoplanet,9,0,0
exoplanets,10,0,0
exorbitant,10,18,1
exorbitantly,12,0,0
exorcise,8,19,1
exorcised,9,6,1
exorcises,9,0,0
exorcising,10,11,1
exorcism,8,95,1
exorcisms,9,7,1
exorcist,8,50,1
exorcists,9,6,1
exorcize,8,2,1
exorcized,9,1,1
exorcizes,9,0,0
exorcizing,10,0,0
exoskeleton,11,13,1
exoskeletons,12,1,1
exotic,6,306,1
exotica,7,3,1
exotically,10,0,0
exoticism,9,0,0
expand,6,178,1
expandable,10,5,1
expanded,8,55,1
expanding,9,100,1
expands,7,27,1
expanse,7,11,1
expanses,8,0,0
expansion,9,88,1
expansionary,12,0,0
expansionism,12,2,1
expansionist,12,3,1
expansionists,13,0,0
expansions,10,1,1
expansive,9,12,1
expansively,11,0,0
expansiveness,13,1,1
expat,5,2,1
expatiate,9,0,0
expatiated,10,0,0
expatiates,10,0,0
expatiating,11,0,0
expatriate,10,9,1
expatriated,11,0,0
expatriates,11,4,1
expatriating,12,0,0
expats,6,1,1
expect,6,5299,1
expectancy,10,32,1
expectant,9,16,1
expectantly,11,0,0
expectation,11,67,1
expectations,12,268,1
expected,8,1696,1
expecting,9,1846,1
expectorant,11,4,1
expectorants,12,0,0
expectorate,11,0,0
expectorated,12,1,1
expectorates,12,0,0
expectorating,13,5,1
expects,7,240,1
expedience,10,6,1
expediency,10,10,1
expedient,9,22,1
expediently,11,0,0
expedients,10,0,0
expedite,8,34,1
expedited,9,11,1
expedites,9,0,0
expediting,10,3,1
expedition,10,289,1
expeditionary,13,15,1
expeditions,11,29,1
expeditious,11,7,1
expeditiously,13,0,0
expel,5,70,1
expelled,8,230,1
expelling,9,11,1
expels,6,4,1
expend,6,4,1
expendable,10,77,1
expended,8,14,1
expending,9,2,1
expenditure,11,14,1
expenditures,12,16,1
expends,7,0,0
expense,7,380,1
expenses,8,393,1
expensive,9,1425,1
expensively,11,0,0
experience,10,3088,1
experienced,11,510,1
experiences,11,358,1
experiencing,12,221,1
experiential,12,0,0
experiment,10,826,1
experimental,12,199,1
experimentally,14,0,0
experimentation,15,30,1
experimented,12,31,1
experimenter,12,2,1
experimenters,13,0,0
experimenting,13,110,1
experiments,11,335,1
expert,6,1128,1
expertise,9,203,1
expertly,8,0,0
experts,7,346,1
expiate,7,1,1
expiated,8,1,1
expiates,8,0,0
expiating,9,1,1
expiation,9,2,1
expiration,10,52,1
expire,6,46,1
expired,7,128,1
expires,7,56,1
expiring,8,7,1
expiry,6,4,1
explain,7,5670,1
explained,9,598,1
explaining,10,352,1
explains,8,461,1
explanation,11,1023,1
explanations,12,88,1
explanatory,11,2,1
expletive,9,13,1
expletives,10,3,1
explicable,10,1,1
explicate,9,0,0
explicated,10,0,0
explicates,10,0,0
explicating,11,5,1
explication,11,3,1
explications,12,0,0
explicit,8,71,1
explicitly,10,0,0
explicitness,12,0,0
explode,7,499,1
exploded,8,198,1
explodes,8,126,1
exploding,9,132,1
exploit,7,125,1
exploitable,11,5,1
exploitation,12,51,1
exploitative,12,6,1
exploited,9,85,1
exploiter,9,3,1
exploiters,10,3,1
exploiting,10,62,1
exploits,8,48,1
exploration,11,96,1
explorations,12,4,1
exploratory,11,25,1
explore,7,317,1
explored,8,65,1
explorer,8,97,1
explorers,9,59,1
explores,8,11,1
exploring,9,139,1
explosion,9,841,1
explosions,10,154,1
explosive,9,271,1
explosively,11,0,0
explosiveness,13,1,1
explosives,10,331,1
expo,4,20,1
exponent,8,4,1
